event_id,investigation_type,event_date,location,country,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition
20171121X95356,Accident,2017-11-15,"Ngorongoro, Tanzania, United Republic of",Tanzania,Fatal,Substantial,Airplane,cessna,208,No,0.0,unknown,11.0,0.0,0.0,0.0,IMC
20171129X73558,Incident,2017-11-16,"Singapore, Senegal",Senegal,unknown,Minor,Airplane,boeing,737,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20171116X53956,Accident,2017-11-16,"Melborne, FL",United States,Non-Fatal,Substantial,Airplane,piper,PA 28R,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171116X91006,Accident,2017-11-16,"Opa Locka, FL",United States,Non-Fatal,Substantial,Airplane,cessna,172RG,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171117X45442,Accident,2017-11-16,"Pompano, FL",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171116X35540,Accident,2017-11-17,"Nipton, CA",United States,Non-Fatal,Substantial,Airplane,piper,PA 28R-201T,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171117X44300,Accident,2017-11-17,"Statesville, NC",United States,Non-Fatal,Substantial,Airplane,beech,B 55,No,2.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171120X44552,Accident,2017-11-17,"Oak Island, NC",United States,Non-Fatal,Substantial,Gyrocraft,homer,AUTOGYRO CAVALON,Yes,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171118X25754,Accident,2017-11-18,"Bladenboro, NC",United States,Non-Fatal,Substantial,Airplane,piper,PA28,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171128X94825,Accident,2017-11-18,"Emerald Aerodrome, Australia",Australia,Non-Fatal,Substantial,Helicopter,bell_helicopter_co,206B,No,1.0,Turbo Shaft,0.0,0.0,0.0,2.0,unknown
20171118X15936,Accident,2017-11-19,"Casa Grande, AZ",United States,Non-Fatal,Destroyed,Gyrocraft,john_roscoe,AUTOGYRO CAVALON,Yes,1.0,Reciprocating,0.0,2.0,0.0,0.0,VMC
20171118X22836,Accident,2017-11-19,"Chico, CA",United States,Non-Fatal,Substantial,Airplane,cessna,172M,No,1.0,Reciprocating,0.0,2.0,0.0,0.0,VMC
20171119X05046,Accident,2017-11-19,"Clearwater, FL",United States,Non-Fatal,Substantial,Airplane,rockwell_international,112A,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171119X14748,Accident,2017-11-19,"San Jose, CA",United States,Non-Fatal,Substantial,Airplane,cessna,172P,No,1.0,Reciprocating,0.0,1.0,2.0,0.0,VMC
20171119X20241,Accident,2017-11-19,"Rosamond, CA",United States,Non-Fatal,Substantial,Airplane,boeing,A75N1(PT17),No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171122X11536,Accident,2017-11-19,"Point Mugu, CA",United States,Non-Fatal,Substantial,Airplane,quicksilver,MXL SPORT,No,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20171127X21550,Incident,2017-11-19,"Guayaquil, Spain",Spain,Non-Fatal,Minor,Airplane,boeing,737,No,0.0,unknown,0.0,0.0,0.0,86.0,unknown
20180109X22437,Accident,2017-11-19,"Los Angeles, CA",United States,Non-Fatal,unknown,Airplane,boeing,737 7H4,No,2.0,Turbo Fan,0.0,0.0,0.0,5.0,VMC
20171119X32831,Accident,2017-11-20,"Stuttgart, AR",United States,Fatal,Destroyed,Helicopter,bell_helicopter_textron_canada,407,No,1.0,Turbo Shaft,3.0,0.0,0.0,0.0,VMC
20171120X25221,Accident,2017-11-20,"Tehachapi, CA",United States,Fatal,Destroyed,Airplane,cessna,152,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20171120X62921,Accident,2017-11-20,"Aurora, CO",United States,Non-Fatal,Substantial,Airplane,ercoupe,415 CD,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171120X90940,Accident,2017-11-20,"Electra, TX",United States,Fatal,Substantial,Helicopter,robinson_helicopter,R22 BETA,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20171121X10001,Accident,2017-11-20,"San Diego, CA",United States,Non-Fatal,Substantial,Airplane,cessna,172N,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171215X90337,Incident,2017-11-20,"Jauja, Peru",Peru,unknown,unknown,Airplane,boeing,737,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20171124X23515,Accident,2017-11-21,"El Dorado, MO",United States,Non-Fatal,Substantial,Airplane,bellanca,8KCAB,No,1.0,Reciprocating,0.0,0.0,0.0,3.0,VMC
20171122X32450,Accident,2017-11-22,"Woodlawn, VA",United States,Non-Fatal,Substantial,Helicopter,hughes,300,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171123X23401,Accident,2017-11-22,"Presque Isle, ME",United States,Non-Fatal,Substantial,Airplane,cessna,421,No,2.0,Reciprocating,0.0,2.0,0.0,2.0,IMC
20171123X41716,Accident,2017-11-22,"Pittsford, VT",United States,Fatal,Destroyed,Airplane,cessna,172G,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,IMC
20171124X65456,Incident,2017-11-22,"Germiston, South Africa",South Africa,Non-Fatal,Minor,Airplane,hawker_beechcraft_corporation,390,No,2.0,unknown,0.0,0.0,0.0,2.0,unknown
20171127X02501,Accident,2017-11-22,"Dickinson, ND",United States,Non-Fatal,Substantial,Airplane,piper,PA 12,No,1.0,Reciprocating,0.0,1.0,1.0,0.0,VMC
20171128X05050,Accident,2017-11-22,"Bolingbrook, IL",United States,Non-Fatal,Substantial,Airplane,cessna,182S,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171129X73821,Accident,2017-11-22,"De Kalb, IL",United States,Non-Fatal,Substantial,Airplane,rutten_phil_j,PIETENPOL,Yes,0.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171205X01542,Accident,2017-11-22,"La Morita, Mexico",Mexico,Fatal,Destroyed,Helicopter,md_helicopter,369HS,No,0.0,Turbo Shaft,2.0,0.0,0.0,0.0,VMC
20171211X03456,Incident,2017-11-22,"Foz do Iguacu County, Brazil",Brazil,Non-Fatal,Minor,Airplane,boeing,737,No,0.0,unknown,0.0,0.0,0.0,125.0,unknown
20171218X34421,Accident,2017-11-22,"Maple Lake, MN",United States,Non-Fatal,Substantial,Airplane,cessna,172N,No,1.0,Reciprocating,0.0,0.0,0.0,3.0,VMC
20171123X70738,Accident,2017-11-23,"Starke, FL",United States,Fatal,Destroyed,Airplane,mooney,M20C,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,IMC
20171125X85751,Accident,2017-11-23,"Overgaard, AZ",United States,Non-Fatal,Substantial,Airplane,buehlmann_peter,KITFOX MODEL 4 1200,Yes,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171127X32242,Accident,2017-11-23,"Caldwell, TX",United States,Non-Fatal,Substantial,Airplane,luscombe,8,No,1.0,Reciprocating,0.0,2.0,0.0,0.0,VMC
20171201X54033,Incident,2017-11-23,"Latvia, Latvia",Latvia,unknown,unknown,Airplane,boeing,737,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20171124X14339,Accident,2017-11-24,"NORTHAMPTON, MA",United States,Non-Fatal,Substantial,Airplane,aveko_sro,VL-3C-1,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171125X90015,Accident,2017-11-24,"Moab, UT",United States,Non-Fatal,Substantial,Airplane,karpayev_vladyslav_v,RV-9,Yes,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171125X91028,Accident,2017-11-25,"Willows, CA",United States,Non-Fatal,Substantial,Airplane,doshier_wilbert_a,GT-500,Yes,1.0,Reciprocating,0.0,2.0,0.0,0.0,VMC
20171127X10340,Accident,2017-11-25,"Ebensburg, PA",United States,Non-Fatal,Substantial,Airplane,piper,PA 34-220T,No,2.0,Reciprocating,0.0,0.0,4.0,0.0,VMC
20171127X13142,Accident,2017-11-25,"Odessa, FL",United States,Non-Fatal,Substantial,Airplane,piper,PA-28,No,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20171127X32648,Accident,2017-11-25,"Oloh, MS",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,1.0,0.0,2.0,VMC
20171127X95417,Accident,2017-11-25,"Clearwater, FL",United States,Non-Fatal,Substantial,Airplane,piper,PA46,No,1.0,Turbo Prop,0.0,1.0,0.0,0.0,VMC
20171126X04640,Accident,2017-11-26,"Tucson, AZ",United States,Non-Fatal,Substantial,Airplane,mooney,M20,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171127X03747,Accident,2017-11-26,"Palmyra, WI",United States,Non-Fatal,Substantial,Airplane,piper_/_laudeman,J3C 65,No,1.0,Reciprocating,0.0,0.0,2.0,0.0,VMC
20171127X63140,Accident,2017-11-26,"Midland, TX",United States,Non-Fatal,Substantial,Airplane,cessna,150F,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171211X54419,Accident,2017-11-26,"Daytona Beach, FL",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171127X61757,Accident,2017-11-27,"Black River Falls, WI",United States,Non-Fatal,Substantial,Airplane,cessna,182,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171128X94938,Accident,2017-11-27,"Oro Valley, AZ",United States,Non-Fatal,Substantial,Airplane,columbia_aircraft_mfg,LC41 550FG,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171129X11335,Accident,2017-11-27,"Louviers, CO",United States,Non-Fatal,Substantial,Airplane,motley_gary_w,ZENITH CH750 CRUZER,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171128X93434,Accident,2017-11-28,"Jamaica, NY",United States,unknown,Substantial,Airplane,boeing,777,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20171215X01529,Incident,2017-11-29,"Singapore, Senegal",Senegal,unknown,Minor,Airplane,boeing,777,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20171129X21403,Accident,2017-11-29,"Westminister, MD",United States,Non-Fatal,Substantial,Airplane,aero_commander,112,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171130X10310,Accident,2017-11-29,"Mechanicsville, VA",United States,Non-Fatal,Substantial,Airplane,driggers_quillan_e,TITAN TORNADO,Yes,0.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171201X14308,Incident,2017-11-29,"Atlanta, GA",United States,Non-Fatal,unknown,Airplane,boeing,737-932ER,No,2.0,Turbo Fan,0.0,0.0,0.0,169.0,unknown
20171201X35829,Accident,2017-11-29,"Bogota, Colombia",Colombia,Non-Fatal,unknown,Airplane,boeing,757 224,No,2.0,Turbo Fan,0.0,0.0,1.0,157.0,unknown
20171201X51708,Accident,2017-11-29,"New Orleans, LA",United States,Non-Fatal,Substantial,Helicopter,robinson_helicopter_company,R44,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171220X74157,Accident,2017-11-29,"Nikolai, AK",United States,Non-Fatal,Substantial,Airplane,piper,PA 18-125,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171201X80124,Accident,2017-11-30,"Truckee, CA",United States,Non-Fatal,Substantial,Helicopter,robinson_helicopter_company,R22,No,1.0,Reciprocating,0.0,0.0,2.0,0.0,unknown
20171201X94959,Accident,2017-11-30,"Bowie, MD",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171203X54335,Accident,2017-11-30,"Fullerton, CA",United States,Non-Fatal,Substantial,Airplane,cessna,152,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171207X41125,Accident,2017-11-30,"Vereda El Mortillo, Colombia",Colombia,Fatal,Destroyed,Airplane,piper,PA28,No,1.0,unknown,2.0,0.0,0.0,0.0,Unk
20171201X95313,Accident,2017-12-01,"Miami, FL",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171202X11405,Accident,2017-12-01,"Ravenswood, WV",United States,Non-Fatal,Substantial,Airplane,champion,7EC,No,0.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171202X94738,Accident,2017-12-01,"Mount Airy, NC",United States,Non-Fatal,Substantial,Airplane,todd_foley,ZENITH 701,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171202X04340,Accident,2017-12-02,"Hernando, MS",United States,Fatal,Destroyed,Gyrocraft,kevin_leue,Sparrow Hawk,Yes,1.0,Reciprocating,2.0,0.0,0.0,0.0,VMC
20171202X62630,Accident,2017-12-02,"Huntingdon, TN",United States,Non-Fatal,Substantial,Airplane,cessna,172R,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171206X84125,Accident,2017-12-02,"Plato Center, IL",United States,Non-Fatal,Substantial,Airplane,weaver_david_a,PULSAR   912XP,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171214X23802,Accident,2017-12-02,"Park Rapids, MN",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180109X61608,Accident,2017-12-02,"Bacoor, Philippines",Philippines,Non-Fatal,Substantial,Helicopter,enstrom,480,No,0.0,unknown,0.0,1.0,0.0,1.0,unknown
20171203X52324,Accident,2017-12-03,"Chino, CA",United States,Non-Fatal,Substantial,Airplane,boeing,A75N1(PT17),No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171203X55850,Accident,2017-12-03,"Frederick, MD",United States,Non-Fatal,Substantial,Airplane,cessna,180,No,1.0,Reciprocating,0.0,1.0,0.0,3.0,VMC
20171203X55953,Accident,2017-12-03,"Thomasville, GA",United States,Non-Fatal,Substantial,Airplane,piper,PA34,No,2.0,Reciprocating,0.0,0.0,0.0,4.0,VMC
20171204X10532,Accident,2017-12-03,"Ravenna, OH",United States,Fatal,Destroyed,Airplane,piper,TITAN TORNADO II D,Yes,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20171204X72456,Accident,2017-12-03,"Everett, WA",United States,Non-Fatal,Substantial,Airplane,cessna,152,No,1.0,Reciprocating,0.0,2.0,0.0,0.0,VMC
20171212X50255,Accident,2017-12-03,"Miami, FL",United States,Non-Fatal,Minor,Airplane,airbus,A319 115,No,2.0,Turbo Fan,0.0,0.0,0.0,294.0,VMC
20171205X42203,Accident,2017-12-04,"Hyannis, MA",United States,Non-Fatal,Substantial,Airplane,cessna,402,No,2.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171206X31304,Accident,2017-12-04,"Rio Oso, CA",United States,Non-Fatal,Substantial,Airplane,beech,A36,No,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20171206X43704,Accident,2017-12-04,"Jeffersonville, IN",United States,Non-Fatal,Substantial,Airplane,piper,PA 31-310,No,2.0,Reciprocating,0.0,0.0,0.0,3.0,VMC
20171207X05537,Accident,2017-12-04,"Caracas, Venezuela",Venezuela,Non-Fatal,Substantial,Airplane,canadair_ltd,CL 600 2A12,No,2.0,unknown,0.0,0.0,0.0,6.0,unknown
20171205X23358,Accident,2017-12-05,"Rockford, IL",United States,Non-Fatal,Substantial,Airplane,beech,C90,No,2.0,Turbo Prop,0.0,2.0,2.0,0.0,VMC
20171205X35855,Accident,2017-12-05,"Fort Pierce, FL",United States,Non-Fatal,Substantial,Helicopter,robinson_helicopter,R44,No,1.0,Reciprocating,0.0,1.0,0.0,1.0,VMC
20171205X52428,Accident,2017-12-05,"Brewton, AL",United States,Non-Fatal,Substantial,Airplane,piper,PA28,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171205X52647,Accident,2017-12-05,"Chesapeake, VA",United States,Non-Fatal,Substantial,Airplane,north_american,T 6,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171206X00953,Accident,2017-12-05,"Glendale, AZ",United States,Non-Fatal,Substantial,Airplane,piper,PA 34-200T,No,2.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171206X02103,Accident,2017-12-05,"Dubovaya Balka, Russia",Russia,Fatal,Substantial,Helicopter,robinson,R44,No,0.0,unknown,2.0,0.0,0.0,0.0,unknown
20171211X60452,Accident,2017-12-05,"Cheboygan, MI",United States,Non-Fatal,Substantial,Airplane,piper,PA 32,No,1.0,Reciprocating,0.0,0.0,0.0,4.0,VMC
20171207X14956,Accident,2017-12-06,"Santa Rosa, AZ",United States,Non-Fatal,Substantial,Helicopter,eurocopter,AS 350,No,1.0,Turbo Shaft,0.0,0.0,0.0,2.0,VMC
20171207X64827,Accident,2017-12-06,"Chesterfield, MO",United States,Fatal,Destroyed,Airplane,raytheon_aircraft_company,B36TC,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20171220X52223,Accident,2017-12-06,"Fort Lauderdale, FL",United States,Non-Fatal,unknown,Airplane,airbus,A321 231,No,2.0,Turbo Fan,0.0,1.0,1.0,100.0,IMC
20171214X32057,Accident,2017-12-07,"Auburn, WA",United States,Non-Fatal,Substantial,Airplane,cessna,172D,No,0.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171207X11110,Accident,2017-12-08,"St. Croix,",United States,Fatal,Destroyed,Airplane,beech,58,No,2.0,Reciprocating,5.0,0.0,0.0,0.0,VMC
20171208X31322,Accident,2017-12-08,"Spanish Fork, UT",United States,Non-Fatal,Substantial,Gyrocraft,brock_steiner,Sport Copter Vortex,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171208X32353,Accident,2017-12-08,"Geneva, FL",United States,Fatal,Destroyed,Airplane,beech,C90,No,0.0,Turbo Prop,3.0,0.0,0.0,0.0,VMC
20171208X43240,Accident,2017-12-08,"Limon, CO",United States,Non-Fatal,Substantial,Airplane,jones_kent_c,VANS RV-10,Yes,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20171209X71709,Accident,2017-12-08,"Everett, WA",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171209X52134,Accident,2017-12-09,"Franklin, PA",United States,Non-Fatal,Substantial,Airplane,michael_adamczyk,ZENITH CH750,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171209X73416,Accident,2017-12-09,"Sacramento, CA",United States,Non-Fatal,Destroyed,Airplane,czech_sport_aircraft_a.s.,Sport Cruiser,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171211X74152,Accident,2017-12-09,"Pocasset, OK",United States,Non-Fatal,Substantial,Airplane,piper,PA28,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171212X23104,Accident,2017-12-09,"Algona, IA",United States,Non-Fatal,Substantial,Airplane,cessna,172C,No,1.0,Reciprocating,0.0,0.0,0.0,3.0,VMC
20180112X20350,Incident,2017-12-09,"Almaty, Kazakhstan",Kazakhstan,unknown,Minor,Airplane,boeing,767,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20171209X05200,Accident,2017-12-10,"San Diego, CA",United States,Fatal,Destroyed,Airplane,beech,A36,No,0.0,Reciprocating,2.0,0.0,2.0,0.0,VMC
20171210X70535,Accident,2017-12-10,"Miami, FL",United States,Fatal,Destroyed,Airplane,smith,AEROSTAR 601,No,2.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20171210X74756,Accident,2017-12-10,"Maunaloa, HI",United States,Fatal,Destroyed,Airplane,cessna,U206,No,1.0,Reciprocating,2.0,0.0,0.0,0.0,IMC
20171212X00211,Accident,2017-12-12,"Detroit, MI",United States,Non-Fatal,Substantial,Airplane,mcdonnell_douglas_aircraft_co,MD 88,No,2.0,Turbo Jet,0.0,0.0,0.0,61.0,VMC
20171212X95529,Accident,2017-12-12,"Rogersburg, OR",United States,Non-Fatal,Substantial,Airplane,corbeil_shawn,CORBEIL SHAWN SER VI,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171213X33503,Accident,2017-12-13,"Oakland Park, FL",United States,Non-Fatal,Substantial,Airplane,piper,PA32,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171219X15432,Incident,2017-12-13,"Cusco, Peru",Peru,Non-Fatal,Minor,Airplane,boeing,737,No,0.0,unknown,0.0,0.0,0.0,73.0,unknown
20171219X21630,Accident,2017-12-13,"Newark, OH",United States,Non-Fatal,Substantial,Helicopter,robinson_helicopter_company,R44,No,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20180108X94059,Accident,2017-12-13,"Rivadavia, Argentina",Argentina,Fatal,Substantial,Airplane,air_tractor,AT502,No,1.0,Unknown,1.0,0.0,0.0,0.0,unknown
20171214X05137,Accident,2017-12-14,"Hinesville, GA",United States,Non-Fatal,Substantial,Airplane,piper,PA 32-300,No,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20171214X81723,Accident,2017-12-14,"West End, Bahamas",Bahamas,Fatal,Substantial,Airplane,cessna,T210,No,1.0,unknown,1.0,0.0,0.0,1.0,VMC
20171215X23646,Accident,2017-12-14,"Valley Springs, CA",United States,Non-Fatal,Substantial,Airplane,cessna,172P,No,1.0,Reciprocating,0.0,0.0,2.0,0.0,VMC
20171215X93022,Accident,2017-12-14,"Kwigillingok, AK",United States,Non-Fatal,Substantial,Airplane,piper,PA 32R,No,1.0,Reciprocating,0.0,0.0,0.0,3.0,VMC
20171218X95343,Accident,2017-12-14,"Waldburg, Germany",Germany,Fatal,Destroyed,Airplane,cessna_aircraft_company,510,No,2.0,unknown,3.0,0.0,0.0,0.0,unknown
20180302X42354,Accident,2017-12-14,"Fond-du-Lac, Canada",Canada,unknown,Destroyed,Airplane,aerospatiale,ATR 42-320,No,2.0,unknown,0.0,0.0,0.0,0.0,unknown
20171215X01947,Accident,2017-12-15,"Islamorada, FL",United States,Non-Fatal,Substantial,Helicopter,sikorsky,S76,No,2.0,Turbo Shaft,0.0,0.0,0.0,1.0,VMC
20180131X12717,Accident,2017-12-15,"Qaroun Lake, Egypt",Egypt,Fatal,Substantial,Airplane,beech,58,No,2.0,Reciprocating,3.0,0.0,0.0,0.0,unknown
20171216X44947,Accident,2017-12-16,"Everglades City, FL",United States,Non-Fatal,Substantial,Airplane,cessna,152,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171216X54947,Accident,2017-12-16,"Burlington, NC",United States,Non-Fatal,Substantial,Airplane,cessna,182,No,1.0,Reciprocating,0.0,0.0,0.0,3.0,VMC
20171216X55947,Accident,2017-12-16,"Castalia, NC",United States,Fatal,Substantial,Airplane,cessna,150,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20171219X80323,Accident,2017-12-16,"Baldur, Canada",Canada,Fatal,Substantial,Airplane,piper,PA23,No,0.0,unknown,1.0,0.0,0.0,0.0,unknown
20171217X13040,Accident,2017-12-17,"North Las Vegas, NV",United States,Non-Fatal,Substantial,Gyrocraft,halley_kft,APOLLO,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171217X14131,Accident,2017-12-17,"Oldenburg, IN",United States,Fatal,Destroyed,Airplane,cessna,T210M,No,1.0,Reciprocating,3.0,0.0,0.0,0.0,VMC
20171217X35412,Accident,2017-12-17,"El Cajon, CA",United States,Non-Fatal,Substantial,Airplane,north_american,NAVION,No,0.0,unknown,0.0,0.0,3.0,0.0,VMC
20171217X61759,Accident,2017-12-17,"Caldwell, ID",United States,Non-Fatal,Substantial,Helicopter,gray_jim_robert,EXEC,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171217X75946,Accident,2017-12-17,"Wiscassett, ME",United States,Non-Fatal,Substantial,Airplane,golden_circle_air,T BIRD II,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171219X43642,Accident,2017-12-17,"Itapua, Panama",Panama,Fatal,Destroyed,Airplane,beech,A36,No,0.0,unknown,1.0,0.0,0.0,0.0,unknown
20171217X21740,Accident,2017-12-18,"Reeds Spring, MO",United States,Fatal,Destroyed,Airplane,piper,PA28,No,1.0,Reciprocating,2.0,0.0,0.0,0.0,IMC
20171218X80727,Accident,2017-12-18,"Willow, AK",United States,Non-Fatal,Substantial,Airplane,maule,MX7,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171219X90251,Accident,2017-12-18,"Saint Louis, MO",United States,Non-Fatal,unknown,Airplane,embraer_s_a,ERJ170-200LR,No,0.0,Turbo Fan,0.0,0.0,1.0,56.0,IMC
20171220X15233,Accident,2017-12-18,"Yentna, AK",United States,Non-Fatal,Substantial,Airplane,piper,PA22,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171220X64353,Accident,2017-12-18,"Georgetown, TX",United States,Non-Fatal,Substantial,Airplane,piaggio,P.180,No,2.0,Turbo Prop,0.0,0.0,0.0,2.0,IMC
20171219X65947,Accident,2017-12-19,"Knoxville, TN",United States,Non-Fatal,Substantial,Airplane,piper,PA 23-250,No,2.0,Reciprocating,0.0,2.0,1.0,0.0,VMC
20171219X74947,Accident,2017-12-19,"Ridgeland, SC",United States,Non-Fatal,Substantial,Airplane,cessna,177,No,1.0,Reciprocating,0.0,2.0,0.0,0.0,VMC
20171220X15657,Accident,2017-12-19,"Phoenix, AZ",United States,Non-Fatal,Substantial,Airplane,aviat_aircraft_inc,A-1,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180104X64414,Accident,2017-12-19,"Versailles, MO",United States,Non-Fatal,Substantial,Airplane,piper,PA-28-201T,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20180507X23228,Accident,2017-12-19,"Naryan-Mar, Russia",Russia,unknown,Destroyed,Airplane,antonov,TVS-2MS,No,0.0,Turbo Prop,0.0,0.0,0.0,0.0,unknown
20171220X63544,Accident,2017-12-20,"Mankato, MN",United States,Non-Fatal,Substantial,Airplane,piper,PA28,No,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20171221X43747,Accident,2017-12-20,"Longmont, CO",United States,Non-Fatal,Substantial,Airplane,american_champion_aircraft,7GCAA,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20180110X11342,Accident,2017-12-20,"Angleton, TX",United States,Non-Fatal,Substantial,Airplane,piper,PA 12,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171221X55208,Accident,2017-12-21,"Thompson's Station, TN",United States,Fatal,Substantial,Airplane,browning_gregory_s,ZODIAC 601XL,Yes,1.0,Reciprocating,1.0,0.0,0.0,0.0,IMC
20171222X05541,Accident,2017-12-21,"Cross City, FL",United States,Fatal,Destroyed,Airplane,beech,G35,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,IMC
20171222X21314,Accident,2017-12-21,"Bredasdorp, South Africa",South Africa,Non-Fatal,Substantial,Helicopter,bell,UH1H,No,0.0,unknown,0.0,1.0,0.0,0.0,unknown
20180111X21757,Accident,2017-12-21,"Monroe, MI",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20171221X95947,Accident,2017-12-22,"Venice, FL",United States,Non-Fatal,Substantial,Airplane,mooney,M20K,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20171223X21524,Accident,2017-12-23,"Newport, OR",United States,Non-Fatal,Substantial,Airplane,kelley_derrick/leza,AIRCAM,Yes,2.0,Reciprocating,0.0,1.0,0.0,1.0,VMC
